"track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genero","playlist_subgenero","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"05VHidqx1tV6V7MsCdAIby","Lucifer","JAY-Z",57,"4FWvo9oS4gRgHtAwDwUjiO","The Black Album","2003-11-14","Hip Hop Dance Playlist","5B46dEOFzUu8z3uPC9lBLt","rap","hip hop",0.551,0.927,6,-2.263,0,0.43,0.0508,0,0.0739,0.839,171.4,192040
"060AenZFpUKot40Pv0CJ0l","I Go Blind","Hootie & The Blowfish",44,"2h7MgFQzwQhmFVcjAEQaHi","Friends Soundtrack","1995-09-19","Classic Rock Greatest Hits","6TeyryiZ2UEf3CbLXyztFA","rock","classic rock",0.611,0.793,0,-7.538,1,0.0303,0.213,0,0.136,0.86,121.987,188800
"069XwdkglfN94CvwUZvBxv","Cool Down The Pace","Gregory Isaacs",0,"7N01iXLj1lHSaAw4Z96DcN","Night Nurse","1982","Tropical Vacation Music","6J4hyec8MhvIZNmqROsu9B","latin","tropical",0.87,0.266,10,-15.559,1,0.264,0.0887,0.0217,0.0709,0.929,76.37,315027
"06aiqCgLiZm5CXcttPz1oU","Battery","Metallica",0,"3HxzmkK0b2Sx77uB9Wy5dv","Master Of Puppets","1986-03-03","Hard Rock /Metal","1GXRoQWlxTNQiMNkOe7RqA","rock","hard rock",0.467,0.882,4,-11.176,0,0.0496,0.000371,0.304,0.0952,0.452,96.67,312587
"06BBJ7akpQD72jIVfzYAmA","Sunday","Redondo",0,"3wUS98KU2WI2cItuE2rbEV","Sunday","2016-04-04","TROPICAL HOUSE CLASSICS","5WTdHhrKAxeUUDgnKG2Jcj","latin","tropical",0.703,0.905,2,-4.499,0,0.0319,0.00115,0.887,0.0996,0.337,124,175548
"06jBPN4e0o1flRVWjHO6fX","Bajen Pa' Aca","Bryant Myers",56,"6mZvLcL0pxMTWnTmoDkAC7","Bajen Pa' Aca","2017-04-21","Trap Latino (2016-2022)","6qwTBdHca2TyX9C2fEPJ56","rap","trap",0.481,0.531,1,-6.82,1,0.272,0.644,0.000355,0.376,0.136,170.194,291457
"06JvOZ39sK8D8SqiqfaxDU","True Love","Kanye West",88,"1YA0gAfV91LkDq1DODSCbc","True Love","2022-05-27","Hip Hop Controller","37i9dQZF1DWT5MrZnPU1zD","rap","hip hop",0.712,0.861,5,-5.487,0,0.25,0.0182,0.00000609,0.511,0.388,84.042,148571
"06KcMBP9MDziqNUMbukHZo","SUPREMO","Fuego",34,"0B718jcmQwzQgGKRO6OOQL","SUPREMO","2021-12-08","Trap Land","37i9dQZF1DXde9tuMHuIsj","rap","trap",0.839,0.531,1,-5.557,1,0.131,0.0523,0.0000103,0.156,0.0517,74.963,198330
"06N5Cbhfoz0qVSd7t464X8","in my room","a$$phat",0,"74SD14UdxF4FaS2F13Q2qV","in my room","2022-06-24","[hip-hop]","5vHEBacci4lX4detZU30F2","rap","hip hop",0.62,0.669,11,-7.242,1,0.34,0.406,0,0.102,0.886,199.902,146400
"06OxW7hDm2hr6P2uh8WNuE","Walk Thru Fire","TRESOR",50,"1vxKYH1I4z8hqWOwRMC8Qr","Walk Thru Fire","2020-10-09","Tropical House","37i9dQZF1DX0AMssoUKCz7","latin","tropical",0.791,0.889,9,-1.651,1,0.0426,0.321,0.0000604,0.0789,0.614,118.021,201250
"06sZ51gSjEQXBa0UXAp8F5","Good Friday","Kota the Friend",56,"6gFhfBgwuQrsHqp0qGbXj1","Good Friday","2022-04-15","Alternative Hip-Hop","37i9dQZF1DWTggY0yqBxES","rap","hip hop",0.827,0.692,8,-6.993,1,0.199,0.565,0,0.102,0.147,99.984,221625
"06UPCXzhIsXnceSXmKLMEY","Ether","Nas",56,"0cLzuJG2UDa0axMQkF7JR6","Stillmatic","2001-12-18","Hip-Hop Drive","37i9dQZF1DWUFmyho2wkQU","rap","hip hop",0.573,0.831,7,-5.586,1,0.433,0.0401,0,0.0909,0.766,76.352,277707
"06vwC6P13pARmkdDrJG3EX","Bad Habits","Shoby",57,"1UBBPk2HJ3OpuPwKOq54y0","Bad Habits","2021-08-06","Tropical House Remixes 🍍 Tropical Covers","3YdAwfgQLMS4AN2WjRfRlb","latin","tropical",0.766,0.761,9,-6.383,0,0.0284,0.34,0.00118,0.132,0.398,120.004,164000
"06WTESRQbdQE1AQQdtEnWd","Qué Me Contás","Dímelo Flow",68,"5ETSytNMTxtKKGTW1DDpue","Qué Me Contás","2022-06-10","Baila Reggaeton","37i9dQZF1DWY7IeIP1cdjF","latin","reggaeton",0.744,0.783,4,-4.192,1,0.0951,0.406,0.000285,0.509,0.754,176,209840
"06ZQwfPghgSJ2L6bXQUxO9","Trenches","Pop Evil",0,"7t0rMsVyX1LKtMOLhsXGrN","Trenches","2013-03-02","Hard Rock Training/Workout","0Bosi20LaeNMbimMkpBwjU","rock","hard rock",0.548,0.95,2,-3.532,0,0.0562,0.000172,0.0046,0.251,0.586,100.004,218572
"073yIM7v2j6XadD4Nkn0Fh","Dile (Homenaje)","Jhay Cortez",75,"3AwzfcsXeljU7JkG5GQn8Y","Timelezz","2021-09-03","Baila Reggaeton","37i9dQZF1DWY7IeIP1cdjF","latin","reggaeton",0.764,0.745,5,-4.563,0,0.0475,0.0488,0,0.172,0.727,93.013,228933
"074SlodfrBibHYC0Y8Qata","ChuliGang","De La Ghetto",40,"61OuBz5Vh5z1n8z6Yu8rlN","Los Chulitos","2020-08-28","Trap Land","37i9dQZF1DXde9tuMHuIsj","rap","trap",0.863,0.64,5,-6.312,0,0.21,0.15,0.0000181,0.0902,0.7,166.053,163320
"074v54tSEWLbq3Hu5wf6uh","The Whole World (feat. Killer Mike)","Outkast",53,"5OJKj1KGQEM1pnHtuvY0It","Big Boi & Dre Present...OutKast","2001-10-04","2000s Hip-Hop Retrogamer","5dBbja1fYohcz7JUXJiyhM","rap","hip hop",0.814,0.852,2,-6.176,1,0.401,0.0958,0.00000132,0.0288,0.717,184.682,295347
"0798D5Kod1iRzqIVaRlpZJ","Cae la Noche","Luny Tunes",55,"29BiTy2syDZyjGa9Rza6Ot","Mas Flow, Vol. 1","2003-08-26","Reggaeton Oldschool 📻 Regueton Oldschool","1uESzGXc4wuPopo3uv3NwX","latin","reggaeton",0.737,0.646,6,-7.854,1,0.315,0.196,0,0.0882,0.651,93.85,178934
"07AQkmp456NpEnT8HR7WLy","M4","Teto",71,"0yqUVjjoQFD1wtu4OJSNM3","M4","2021-01-20","Trap Classe","37i9dQZF1DXbbBJ8C1wekz","rap","trap",0.88,0.59,8,-4.709,0,0.204,0.08,0,0.184,0.723,119.97,170000
"07GvNcU1WdyZJq3XxP0kZa","Go Your Own Way - 2004 Remaster","Fleetwood Mac",77,"1bt6q2SruMsBtcerNVtpZB","Rumours","1977-02-04","Classic Rock Radio","4lIywN6kXl9KPm3OQ8u8G7","rock","classic rock",0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613
"07GYummphjTwkCjNfJvIca","Fallout","Masked Wolf",45,"63xLdGlrDV5QJuwtQlGqL4","Fallout","2022-03-31","Rock Hard","37i9dQZF1DWWJOmJ7nRx0C","rock","hard rock",0.434,0.731,2,-5.857,1,0.21,0.00531,0,0.291,0.315,184.298,194827
"07hNUXX5QqXgOAbcst7CPP","Solitaria","Alkilados",61,"4MKfVmMrhQzmlolHL7VIlk","Pura Playa","2015-08-31","Reggaetón Viejito","37i9dQZF1DWWU6Rfto8Ppm","latin","reggaeton",0.814,0.651,8,-7.041,1,0.081,0.302,0.00048,0.107,0.592,97.978,218131
"07KHJvlYBeQVqrmifTEqEp","Dream On","Aerosmith",0,"0YlgzYfI3a1OrGBBN0wWTG","The Essential Aerosmith","2011-09-13","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.412,0.528,1,-6.613,1,0.0259,0.298,0.0000503,0.332,0.175,79.962,265093
"07p0kLnvfQQ2bLujHyzSGK","Rechazame","Prince Royce",70,"5zEFCJy9kAyD8rMbBESdYh","Prince Royce","2010","Reggaeton","4kNsloRA6w7QuFKQhfK6Xr","latin","reggaeton",0.73,0.867,7,-1.946,1,0.0325,0.0749,0.00000681,0.0712,0.929,130.02,223200
"07q0QVgO56EorrSGHC48y3","I Was Made For Lovin' You","KISS",82,"4FA68GsblSfvKZZRfM1tI1","Dynasty","1979-03-23","Classic Rock 70s 80s 90s Rock Classics - Rock en ingles 70, 80, 90, 70s Rock, 80s Rock, 90s Rock","3Ho3iO0iJykgEQNbjB2sic","rock","classic rock",0.768,0.852,4,-6.215,1,0.038,0.214,0.0000736,0.0723,0.867,128.373,271240
"07q0QVgO56EorrSGHC48y3","I Was Made For Lovin' You","KISS",82,"4FA68GsblSfvKZZRfM1tI1","Dynasty","1979-03-23","Rock Mix","37i9dQZF1EQpj7X7UK8OOF","rock","hard rock",0.768,0.852,4,-6.215,1,0.038,0.214,0.0000736,0.0723,0.867,128.373,271240
"07VDfQMWJCxUELEmUJfoYu","Gold Again","Plivi",39,"6XhgesOwfqqFAuTdfw5SwJ","Gold Again","2021-01-29","Tropical House 🏝 hits 2022 tropical house","2SRbIs0eBQwHeTP7kErjwo","latin","tropical",0.637,0.443,6,-7.184,1,0.0416,0.539,0,0.0745,0.381,100.043,189619
"07YFRv1Rj2iTtA7NY3CTcY","Embriágame","Zion & Lennox",54,"22lEQJ7khtB2yvsq84FDQb","Motivan2","2016-09-30","reggaeton 2017, 2018, 2019","1wYq0iP7zEkWlhJ5mAmJGW","latin","reggaeton",0.65,0.741,7,-5.459,1,0.0319,0.0886,0.0000181,0.119,0.603,90.998,219427
"07YoPdPfhQ62iNztZvOlDY","Disposable Teens","Marilyn Manson",58,"3stFLIWyYH4a8u0bdxDopt","Holy Wood","2000-11-11","Hard Rock & Heavy Metal ","3FdIr1hxVex2kDVUztbY0k","rock","hard rock",0.3,0.956,10,-5.016,1,0.185,0.0000532,0.0161,0.532,0.271,134.083,181507
"082jAB8ValDguMSLaT7CZZ","Pass The Dutchie","Musical Youth",0,"5TUcULAIbtiyXwaIpOXUv4","Dancehall 101 - Vol. 3","2002-08-27","Tropical Vacation Music","6J4hyec8MhvIZNmqROsu9B","latin","tropical",0.791,0.664,7,-5.713,1,0.0831,0.403,0,0.61,0.961,149.939,199973
"0832Tptls5YicHPGgw7ssP","Beast Of Burden - Remastered","The Rolling Stones",0,"54sqbAXxR1jFfyXb1WvrHK","Some Girls","1978-06-09","Classic Rock Drive","37i9dQZF1DXdOEFt9ZX0dh","rock","classic rock",0.786,0.87,1,-3.875,0,0.0316,0.413,0.000494,0.0389,0.864,100.66,265173
"085puTRP6VTmS43xWubCfF","The Final Bell - From The ""Rocky"" Soundtrack","Bill Conti",48,"6GfrOuXqJrJjcldIstEz6A","Rocky (Original Motion Picture Score)","1976-10-14","Rocky Training","6pnjjHaIuQ1HqB9tIoCMay","rock","hard rock",0.217,0.711,9,-6.533,0,0.0415,0.429,0.937,0.23,0.388,158.313,114347
"08bn759cPYICtUPoYx29P0","Sock It 2 Me (feat. Da Brat)","Missy Elliott",52,"6UkdyvPElK6JDkyeRClbI2","Supa Dupa Fly","1997-07-11","Hip-Hop Classics Party","37i9dQZF1DXbkfWVLd8wE3","rap","hip hop",0.874,0.498,8,-9.108,1,0.233,0.00791,0.00375,0.102,0.599,81.997,257467
"08csg8nKfSKS7dHB8hJ4Dq","POWER","Kanye West",0,"57diuitGj38mIgHBKdOdzC","POWER (Explicit Version)","2010-01-01","Hip Hop Workout Bangers 👊","6Bcp6Gk5q0LpoG5M2KuLGE","rap","hip hop",0.533,0.926,0,-4.784,0,0.124,0.0159,0,0.703,0.543,154.097,292707
"08E0TIudwefGjA27W4zrnf","Majesty","Apashe",65,"1cNI5bMJk11DV8PglRAd3R","Requiem","2018-02-23","Trap Music 2022 🔥 Trap - Bass Remixes","5IbfwXajMFp5aNfmpHiTPa","rap","trap",0.559,0.805,10,-3.54,0,0.0703,0.0351,0.00125,0.122,0.286,80.087,267750
"08F16baYbciTva9P4BvpiI","MAFIA","Travis Scott",73,"5FB5E1fwFeVqpz2CCzRSve","ESCAPE PLAN / MAFIA","2021-11-05","Hip-Hop and Play","2NoR0KhNZ8oZnC3HoNt2FV","rap","hip hop",0.855,0.492,0,-7.578,0,0.0483,0.0775,0.00000671,0.111,0.385,109.975,240000
"08hBQCNt6DRzZQs8gkJEIL","I Don't Need You","Nora Van Elken",62,"0qC3o6ssC7IS7bEZ3fQaBn","I Don't Need You","2020-03-06","Tropical Chill 2022","2eHVGSeVRa4NSrtsNljEr9","latin","tropical",0.665,0.904,11,-6.234,1,0.0948,0.288,0.0162,0.427,0.0925,116.01,180000
"08HC5yL0XpxfXr8Hy3eFlF","Santa de Mi Devoción","Alexis y Fido",46,"6GRFQDzgg7wV3qajEjpn78","La Esencia","2014-04-01","REGUETON VIEJO 🍑 REGGAETON ANTIGUO","3BcMRvar0zLaT3bHkZqT69","latin","reggaeton",0.8,0.703,1,-5.972,0,0.104,0.245,0,0.105,0.346,95.999,249787
"08Hy0qWbX0HOJ4uOJJrH2R","Vengo Acabando (feat. Alberto Stylee)","DJ Nelson",33,"7GhCq3DjpF2LBif2eVKflR","Mi Historia","2016-04-01","Reggaeton Oldschool 📻 Regueton Oldschool","1uESzGXc4wuPopo3uv3NwX","latin","reggaeton",0.952,0.759,1,-5.372,1,0.25,0.329,0.00125,0.0906,0.612,106.012,156502
"08hYZJIjLZwUVDiMzzeu0q","HOME","Mike Dimes",67,"6iQuqlO95HG2WVqVh4jxRi","IN DIMES WE TRUST","2022-03-08","Beast Mode Hip-Hop","37i9dQZF1DX9oh43oAzkyx","rap","hip hop",0.895,0.468,0,-5.777,0,0.378,0.342,0,0.213,0.428,118.019,174915
"08KyVYfTxXxMk1zAIRDrQB","Bloody Knuckles","Sleeping With Sirens",53,"7x0i7WtY4KmuFrrX6EiKIW","Bloody Knuckles","2021-06-02","Hard Rock Playlist","3Mfm0r8POnJH4yXXZy6ULI","rock","hard rock",0.286,0.96,8,-3.192,0,0.229,0.0000698,0.00278,0.187,0.198,114.245,205979
"08mG3Y1vljYA6bvDt4Wqkj","Back In Black","AC/DC",84,"6mUdeDZCsExyJLMdAfDuwh","Back In Black","1980-07-25","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493
"08mG3Y1vljYA6bvDt4Wqkj","Back In Black","AC/DC",84,"6mUdeDZCsExyJLMdAfDuwh","Back In Black","1980-07-25","Rock Mix","37i9dQZF1EQpj7X7UK8OOF","rock","hard rock",0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493
"08Nmr7uvpPxo9qJh0KZmbJ","Sexy Movimiento","Wisin & Yandel",48,"6cM4MzyjtE9hJqOEFOjlTL","Los Extraterrestres - Otra Dimension","2007","Reggaetón Viejito 🔝🔥","2ac00RfnLIVfFe5cLcDRjB","latin","reggaeton",0.815,0.757,10,-6.16,0,0.039,0.382,0.00000328,0.147,0.734,104.986,209680
"08onVqQ8YicJ98Ycm1qoLf","Urgent","Foreigner",62,"2Pw51hAGvWpTA3AYl2WVuu","4 (Expanded)","1981","Classic Rock #1 Hits","3DYUw0nHB9o8tLZKQup4zp","rock","classic rock",0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,271200
"08PHbleBCzVQqiHeLi3631","Sin Ti","Alex Zurdo",47,"74TJfLPvOdH3Pn04Vt7jjH","Sin Ti","2017-08-08","Inspiración Tropical","37i9dQZF1DXbK4SCc53BQf","latin","tropical",0.664,0.834,1,-5.226,0,0.0671,0.212,0,0.219,0.407,91.063,264800
"08wJw4VdkKImX4t1vL6MsO","Dime","Revol",60,"1ySViVTiU5OmwkJdqXGiug","Dime","2018-03-23","Trap Classics","37i9dQZF1DX9ru0ROInnew","rap","trap",0.772,0.66,11,-5.067,0,0.115,0.369,0,0.119,0.422,135.956,284627
"09bkkXFpOVi3aPLvByyWD5","Space Lord","Monster Magnet",53,"67m0zWBKfOzvUmw9UaegiI","Powertrip","1998-01-01","90s Hard Rock Essentials","7e24caxoLF5J6tFLeJaWNh","rock","hard rock",0.636,0.743,10,-7.112,1,0.0354,0.000231,0.665,0.123,0.356,95.821,355933
"09CDTYEf6OPwzSqFXhdt2j","Luna Llena","Young Martino",40,"4HU4G9Tf59At2kLSVdLueb","Last Chance","2021-02-12","Trap Land","37i9dQZF1DXde9tuMHuIsj","rap","trap",0.715,0.49,1,-8.697,0,0.224,0.439,0.000552,0.0797,0.6,82.95,135000
"09dOpua4kGcHzH9Jt6KTzm","Flake","Jack Johnson",0,"38xJ17xpXcD0IQfdIEpMXG","Brushfire Fairytales (Remastered) [Bonus Version]","2011-04-12","Island Vibes 🏝️","4B2lrMRvAnzWYeFGchNEGC","latin","tropical",0.754,0.657,5,-10.8,1,0.04,0.682,0.0417,0.172,0.964,97.691,283400
"09EwNbGvUyu7BDEYG0cJro","Can't C Me","2Pac",0,"4CzT5ueFBRpbILw34HQYxi","All Eyez On Me","1996-02-13","Hip Hop 90's & 2000's - Classics","3RcRK9HGTAm9eLW1LepWKZ","rap","hip hop",0.797,0.852,0,-2.234,1,0.172,0.0432,0.00000397,0.409,0.674,95.416,330760
"09hbZ8vF8YmlVQq55Ai1Ay","Switching Lanes (feat. Playboi Carti)","Pi’erre Bourne",64,"2i5NyX1puwpGt7tmaP5sEg","The Life Of Pi'erre 5","2021-06-11","Hip-Hop and Play","2NoR0KhNZ8oZnC3HoNt2FV","rap","hip hop",0.458,0.506,1,-9.596,0,0.2,0.408,0,0.347,0.736,163.028,190097
"09qIdioXLJPGXAM9zsy20v","Aprovecha (feat. Daddy Yankee)","Nova y Jory",64,"3EnaZ9NS7K6avHw6TfOUta","Mucha Calidad","2011-07-12","REGUETON VIEJO 🍑 REGGAETON ANTIGUO","3BcMRvar0zLaT3bHkZqT69","latin","reggaeton",0.624,0.772,7,-4.687,0,0.165,0.178,0,0.11,0.589,172.014,222240
"09QZbXkrHRww7Epv7qSnL0","Down","R.K.M & Ken-Y",3,"77bdlkmKZ719XLIOnmftMP","Reggaeton Simply The Best","2008-01-01","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.805,0.792,8,-6.511,0,0.0882,0.544,0.00145,0.11,0.791,94.99,225693
"09wQdd0JQbkp9yKfRfwhjG","Got Ur Self A Gun","Nas",54,"0cLzuJG2UDa0axMQkF7JR6","Stillmatic","2001-12-18","2000s Hip-Hop Retrogamer","5dBbja1fYohcz7JUXJiyhM","rap","hip hop",0.699,0.869,11,-4.263,0,0.238,0.0118,0,0.0982,0.616,93.612,228627
"0A4PZuepTcIQVvA5m7R0M1","Don't You (Forget About Me) - Remastered","Simple Minds",1,"7dKQCCQnnkqgRQFxKRDqkJ","Celebrate (Greatest Hits)","2013-03-25","70s / 80s Classic Rock","2PN15bXFeVMfFFOY64nsaX","rock","classic rock",0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.918,133.019,263973
"0A7uLa2SqVK5s5Y2V3kCyW","Good Looking","Don Omar",59,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","Perreo Workout","37i9dQZF1DX9ZKyQHcEFXZ","latin","reggaeton",0.629,0.88,1,-6.695,1,0.156,0.00879,0,0.814,0.757,93.013,258613
"0AAl3LtvIhEilWXZmYHeh5","More","Zion",68,"76iE2t7UDAZLNkqHFuvWtQ","La Fórmula","2012-08-20","Reggaetón Viejito","37i9dQZF1DWWU6Rfto8Ppm","latin","reggaeton",0.687,0.778,1,-6.623,0,0.101,0.209,0,0.117,0.865,172.047,240733
"0AfIsqZ4gTUg9CwwW2jLeK","Bother","Stone Sour",63,"1zxVmbhE7PevJT8Z6w6upn","Stone Sour","2002-08-19","Hard Rock Strength Training","4nWoAr7dSVcnmZqWVyPsLj","rock","hard rock",0.272,0.281,1,-7.634,1,0.0287,0.388,0.0000229,0.158,0.141,89.914,240400
"0AGJuICX9Uhne0ER96c4Rw","Freak Like Me","Halestorm",43,"1d9fNpMEICkIPnJ3r6EG3A","The Strange Case of...","2012-04-03","Hard Rock Training/Workout","0Bosi20LaeNMbimMkpBwjU","rock","hard rock",0.524,0.958,2,-3.477,1,0.0566,0.000902,0.000227,0.152,0.427,130,218267
"0aJMggmjMva3QFnAbmM2U9","Changed On Me (feat. Vory & Polo G)","Fivio Foreign",70,"6np2Ix6RidhSseqw2dZovP","B.I.B.L.E.","2022-04-08","HIP HOP 2022 🔥 New Rap & Trap Hits","5DZ93TH6ABgWYRgdBNJs8O","rap","hip hop",0.6,0.617,3,-6.794,0,0.117,0.0277,0,0.253,0.168,145.805,241644
"0AJSRidA1srs705Kh1wNYo","Reflections - From The ""Rocky"" Soundtrack","Bill Conti",39,"6GfrOuXqJrJjcldIstEz6A","Rocky (Original Motion Picture Score)","1976-10-14","Rocky Training","6pnjjHaIuQ1HqB9tIoCMay","rock","hard rock",0.571,0.407,11,-15.225,0,0.0414,0.84,0.919,0.0846,0.847,168.863,198360
"0ALDswfkymU3r3cppqAAuQ","Loch Ness","Sandro",36,"5fuzxsVBzAOpAza1HOB3cs","Loch Ness","2019-07-19","Tropical Vibes","37i9dQZF1DXd8Gn5cSmvFy","latin","tropical",0.731,0.571,6,-7.528,1,0.0341,0.545,0.000322,0.132,0.429,126.062,194220
"0alSPoUfrGb0RdVVG4Lf3n","Ahora Me Llama","KAROL G",74,"12nlJpvrOd7tTOaCxB1UeR","Unstoppable","2017-10-27","Trap Latino 2015-2018","4AGRS3dXxDnTaDIWbhLoWZ","rap","trap",0.646,0.573,7,-5.716,0,0.041,0.00949,0.0000398,0.0932,0.109,134.979,235227
"0Aqlt4N5h6rUtKnd09VXpr","Grillz","Nelly",59,"3W18dxZsE9GnP8DQrnGeBW","Sweatsuit","2005-11-25","Hip Hop Dance Playlist","5B46dEOFzUu8z3uPC9lBLt","rap","hip hop",0.863,0.514,4,-7.243,0,0.249,0.0419,0,0.301,0.843,82.985,271160
"0ARuww9cfpw8kYhWX6SD0K","Snow (Hey Oh)","Goldbird",1,"0sXaVGqvja6p2QlQqHoCqI","Snow (Hey Oh)","2020-10-23","Tropical House Remixes 🍍 Tropical Covers","3YdAwfgQLMS4AN2WjRfRlb","latin","tropical",0.603,0.714,8,-9.071,0,0.108,0.419,0.00205,0.713,0.736,113.917,164222
"0atfY1ew83Ql9nNnJiD2t5","Bonita","J Balvin",71,"5VVKOOGmPdCa8Iie0Jzydb","Bonita","2017-06-02","reggaeton 2017, 2018, 2019","1wYq0iP7zEkWlhJ5mAmJGW","latin","reggaeton",0.775,0.867,5,-1.582,0,0.0414,0.0132,0.00684,0.278,0.869,96.038,265747
"0AUIjHlr9KfbVoemhhxHS6","Yeah 3x","Chris Brown",0,"1DDkkFhCSAPfSVg6bIWq4L","Yeah 3x","2010-10-25","Hip Hop Dance Playlist","5B46dEOFzUu8z3uPC9lBLt","rap","hip hop",0.702,0.883,11,-3.239,0,0.0437,0.000407,0.00000127,0.0885,0.709,129.999,241093
"0aULRU35N9kTj6O1xMULRR","Magic Stick","Lil' Kim",58,"6UlNLXBFLqRDiKnyrF4oDE","La Bella Mafia","2003-03-03","Hip-Hop Drive","37i9dQZF1DWUFmyho2wkQU","rap","hip hop",0.849,0.499,2,-7.872,1,0.271,0.117,0.0000497,0.268,0.504,92.982,359973
"0ay1Y54hUDgYBg54JPrOCv","No Quiere Novio","Ñejo & Dalmata",54,"35ejmbRlV32Qng9jGF34ve","Broke & Famous","2007-01-01","Reggaetón: Los '2000","37i9dQZF1DXawmJ5HnBNtX","latin","reggaeton",0.86,0.799,2,-6.411,1,0.239,0.257,0.00408,0.0972,0.813,95.039,184640
"0aym2LBJBk9DAYuHHutrIl","Hey Jude - Remastered 2015","The Beatles",74,"7vEJAtP3KgKSpOHVgwm3Eh","1 (Remastered)","2000-11-13","Classic Rock (Clean)","5EhoY1Z63Ak0vdz4lR45gN","rock","classic rock",0.386,0.607,10,-7.7,1,0.0261,0.0112,0.0000138,0.088,0.532,147.207,425653
"0b1H6nnc4TNKkEA2EynCDC","Forever","Johny Luv",45,"1NxHTGmSZv7RmMcPvgFTbg","Forever","2019-09-09","Tropical Chill 2022","2eHVGSeVRa4NSrtsNljEr9","latin","tropical",0.928,0.381,10,-7.561,0,0.095,0.088,0.473,0.094,0.695,120.002,227000
"0B1J4Mm4oRVMqoy6RM9vIM","North Carolina","Anuel AA",69,"4MTtBjQEt7i752hISXjKqA","Las Leyendas Nunca Mueren","2021-11-26","Trap Land","37i9dQZF1DXde9tuMHuIsj","rap","trap",0.705,0.541,5,-6.421,0,0.0701,0.369,0,0.206,0.273,139.909,176539
"0B3ioCOLO7fkIgwvpEontl","Time Goes Down (Remix)","Flipp Dinero",0,"1vbyERBoXIQ5g09fnxEwmz","Time Goes Down (Remix)","2017-09-29","TRAP RAP Bangers","4OYX2trVkSBIJf5idmRPLU","rap","trap",0.753,0.713,2,-7.253,0,0.288,0.118,0.0000189,0.106,0.558,151.944,196023
"0b7UwotRCrS7qBoLDjfvSY","U-Digg (feat. 42 Dugg & Veeze)","Lil Baby",74,"0gnnmRUd9qg7ihL70KEtVZ","U-Digg (feat. 42 Dugg & Veeze)","2022-06-17","HIP HOP 2022 🔥 New Rap & Trap Hits","5DZ93TH6ABgWYRgdBNJs8O","rap","hip hop",0.824,0.583,1,-6.537,1,0.147,0.00253,0,0.266,0.154,147.496,235501
"0b7UwotRCrS7qBoLDjfvSY","U-Digg (feat. 42 Dugg & Veeze)","Lil Baby",74,"0gnnmRUd9qg7ihL70KEtVZ","U-Digg (feat. 42 Dugg & Veeze)","2022-06-17","Trap 2022 😈🔥💯","68PbMiU12ssvm5UAHsqqOi","rap","trap",0.824,0.583,1,-6.537,1,0.147,0.00253,0,0.266,0.154,147.496,235501
"0B8drtTSp68pZdkmVrG9ZA","Twinz (Deep Cover 98) (feat. Fat Joe)","Big Pun",67,"3IIHk2ZLXKWuVAjCbQ9g4Y","Capital Punishment (Explicit Version)","1998-04-28","Hip Hop Mix","37i9dQZF1EQnqst5TRi17F","rap","hip hop",0.633,0.764,0,-7.212,1,0.323,0.32,0.0000034,0.234,0.522,94.971,228173
"0bBd6K5X4W7t9GyXcaVOA7","Sigue","J Balvin",82,"5umofLk634QVTKYtt2Deoy","Sigue/Forever My Love","2022-03-25","REGGAETON 2022 🔥 'LO MEJOR DEL REGGEATON 2022' 🔥","4qmV1veTGtXVEmAPg9aPzs","latin","reggaeton",0.889,0.641,7,-4.494,1,0.0668,0.0515,0.0000275,0.19,0.588,87.99,159387
"0Bd3oaSitY4a57zlwV9sG6","Notorious Thugs","The Notorious B.I.G.",0,"2sRdk7s8ObFBEn3ZoPmE5r","Life After Death (Deluxe Version)","1997-03-04","Hip Hop 90's & 2000's - Classics","3RcRK9HGTAm9eLW1LepWKZ","rap","hip hop",0.755,0.738,11,-6.792,0,0.152,0.162,0.0000198,0.173,0.744,154.788,367960
"0bdabO15YOj0iZPg2OujAw","Let The Beat Build","Lil Wayne",55,"5BGzOpea6At0Nd7tYtYZOP","Tha Carter III","2008-06-10","Hip-Hop Drive","37i9dQZF1DWUFmyho2wkQU","rap","hip hop",0.493,0.527,8,-8.128,1,0.246,0.144,0.00000335,0.38,0.887,154.055,309000
