"","rbd","media_mate","median_mate","media_leng","median_leng","porc_fem","nom_rbd","latitud","longitud","cod_com_rbd","nom_com_rbd","pago_matricula"
"795",25371,301.207238951726,305.815002441406,258.310438838318,264.440002441406,59.375,"COLEGIO BICENTENARIO SANTA MARIA DE PAINE",-33.80612254,-70.7418522,13404,"PAINE","GRATUITO"
"796",25373,221.49666595459,213.734992980957,215.44117826574,219.559997558594,37.5,"COLEGIO SAN RAFAEL ARCANGEL",-33.436595,-70.57406,13113,"LA REINA","MAS DE $100.000"
"797",25382,271.10000199538,258.709991455078,259.803914609163,257.390014648438,56.25,"COLEGIO SAINT CHARLES COLLEGE LA FLORIDA",-33.53514405,-70.59832597,13110,"LA FLORIDA","GRATUITO"
"798",25386,230.141187837808,233.039993286133,202.75601888586,195.665000915527,46.3768115942029,"COLEGIO PARTICULAR NOVO MUNDO",-33.36287519,-70.72137879,13125,"QUILICURA","GRATUITO"
"799",25387,284.02491574907,295.640014648438,248.934400285993,252.199996948242,51.5151515151515,"COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA",-33.36231712,-70.75345495,13125,"QUILICURA","GRATUITO"
"800",25389,320.55342993075,321.540008544922,266.22729971113,269.720001220703,52.4475524475524,"COLEGIO `EMPRENDER OBISPO ALVEAR`",-33.59006411,-70.59446647,13201,"PUENTE ALTO","$1.000 A $10.000"
"801",25393,264.062351750393,270.209991455078,262.03361673558,269.089996337891,43.859649122807,"COLEGIO QUINTO CENTENARIO CORDILLERA",-33.53595991,-70.55513762,13110,"LA FLORIDA","GRATUITO"
"802",25395,254.334998357864,251.474998474121,236.46565246582,239.960006713867,48,"COLEGIO BETTERLAND SCHOOL",-33.36419678,-70.49712536,13115,"LO BARNECHEA","GRATUITO"
"803",25396,231.302303522283,234.220001220703,232.502902184004,231.880004882812,50.5376344086022,"CENTRO POLITECNICO PARTICULAR CONCHALI",-33.38186548,-70.66200969,13104,"CONCHALÍ","GRATUITO"
"804",25402,332.979522160121,338.884994506836,271.097261701311,277.449996948242,0,"COL.  PART. SALES. EL PATROCINIO DE SAN JOSE",-33.43088782,-70.6284684,13123,"PROVIDENCIA","GRATUITO"
"805",25418,243.109039600079,246.965003967285,230.463181790439,235.964996337891,53.6,"COLEGIO POLIV. SAN BERNARDO ABAD",-33.59607568,-70.6800366,13401,"SAN BERNARDO","GRATUITO"
"806",25434,259.47267666669,255.580001831055,260.337323255942,255.320007324219,50.6329113924051,"COLEGIO PARTICULAR FORJADORES",-33.60894006,-70.90185207,13605,"PEÑAFLOR","GRATUITO"
"807",25439,324.638058122907,326.350006103516,268.959221297395,272.179992675781,48.4210526315789,"CENTRO EDUCACIONAL SAN CARLOS DE ARAGON",-33.59795551,-70.57519054,13201,"PUENTE ALTO","$1.000 A $10.000"
"808",25442,271.57836088587,276.730010986328,256.523833719889,258.240005493164,57.1428571428571,"COLEGIO TALAGANTE GARDEN SCHOOL",-33.65407672,-70.92200136,13601,"TALAGANTE","$1.000 A $10.000"
"809",25447,201.194783418075,190.770004272461,180.077825795049,179.429992675781,32.258064516129,"COLEGIO VALLE DE MALLARAUCO",-33.60899,-70.975266,13501,"MELIPILLA","GRATUITO"
"810",25448,245.727702682083,242.86499786377,251.700493706597,257.079986572266,49.1935483870968,"CENTRO EDUC. NINO DIOS DE MALLOCO",-33.60338964,-70.85112528,13605,"PEÑAFLOR","GRATUITO"
"811",25450,222.616252263387,211.01000213623,222.768749237061,216.289993286133,45.4545454545455,"COLEGIO SALTAIRAM",-33.58873053,-70.57018566,13201,"PUENTE ALTO","GRATUITO"
"812",25452,362.251501083374,365.279998779297,313.622683269222,319.239990234375,63.8297872340426,"COLEGIO TREBULCO",-33.683048,-70.91765,13601,"TALAGANTE","MAS DE $100.000"
"813",25454,291.861663818359,304.384994506836,257.793076735276,257.049987792969,45.1612903225806,"COLEGIO PART. ANDINO ANTUQUELEN",-33.58557508,-70.39630092,13203,"SAN JOSÉ DE MAIPO","GRATUITO"
"814",25458,205.05622177124,211.809997558594,207.030898190616,203.789993286133,52.1739130434783,"COLEGIO POLIVALENTE FALCON COLLEGE",-33.4267667,-70.71392242,13126,"QUINTA NORMAL","$1.000 A $10.000"
"815",25462,257.55764837826,260.649993896484,230.867648853975,230.080001831055,39.0243902439024,"COLEGIO ALTO GABRIELA",-33.58359326,-70.61635066,13112,"LA PINTANA","GRATUITO"
"816",25464,321.287364936874,319.339996337891,288.480876721834,289.369995117188,53.6312849162011,"COLEGIO POLIVALENTE AGUSTINIANO DE EL BOSQUE",-33.57040708,-70.68021875,13105,"EL BOSQUE","GRATUITO"
"817",25471,235.765663655599,243.930000305176,212.19000047253,207.449996948242,20.8333333333333,"COLEGIO PART. KING EDWARDS SCHOOL I",-33.52480854,-70.78238719,13119,"MAIPÚ","GRATUITO"
"818",25475,250.802390057108,252.76000213623,226.059582710266,234.180000305176,42.8571428571429,"COLEGIO PART. PADRE JOSE KENTENICH",-33.60262966,-70.55950512,13201,"PUENTE ALTO","GRATUITO"
"819",25477,352.886471019072,356.239990234375,301.283725514131,306.170013427734,43.5483870967742,"COLEGIO LA MISION",-33.625495,-70.78141,13403,"CALERA DE TANGO","MAS DE $100.000"
"820",25478,345.380106072677,343.950012207031,279.786666700575,283.100006103516,46.7289719626168,"COLEGIO  MAYOR DE PEÑALOLEN",-33.48988,-70.55728,13122,"PEÑALOLÉN","MAS DE $100.000"
"821",25480,311.385997009277,307.035003662109,290.268003082275,284.895004272461,53.8461538461538,"COLEGIO JOSE LUIS LEGRANGE DE LA CISTERNA",-33.53113805,-70.66450788,13109,"LA CISTERNA","GRATUITO"
"822",25481,281.301689445198,295.809997558594,266.425000190735,273.345001220703,52.8089887640449,"COLEGIO INSTITUTO O¦HIGGINS DE MAIPU",-33.50596237,-70.75714454,13119,"MAIPÚ","$1.000 A $10.000"
"823",25487,333.182182224318,328.279998779297,291.063291224038,291.415008544922,66.6666666666667,"COLEGIO  MANQUECURA VALLE LO CAMPINO",-33.387556,-70.72424,13125,"QUILICURA","MAS DE $100.000"
"824",25496,246.324778375746,245.919998168945,225.532681678748,221.220001220703,46.2566844919786,"INSTITUTO TECNOLOGICO SAN MATEO",-33.46507533,-70.74134678,13124,"PUDAHUEL","GRATUITO"
"825",25501,267.022640300247,264.899993896484,255.809152635477,262.730010986328,56.25,"COLEGIO SAN ANDRES DE MAIPU",-33.48771497,-70.73790632,13119,"MAIPÚ","GRATUITO"
"826",25508,331.632962827329,334.130004882812,254.839679348853,260.040008544922,37.1428571428571,"COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA",-33.43864196,-70.68442128,13126,"QUINTA NORMAL","GRATUITO"
"827",25509,336.773103385136,337.55500793457,298.007118613033,298.929992675781,69.3548387096774,"COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO",-33.45868711,-70.64385004,13101,"SANTIAGO","$1.000 A $10.000"
"828",25520,317.640749359131,319.964996337891,290.843657702934,301.380004882812,57.7777777777778,"COL. PART. SAGRADO CORAZON DE JESUS DE LA RE",-33.46319581,-70.54356932,13113,"LA REINA","GRATUITO"
"829",25523,278.739080845625,280.730010986328,232.805054213975,228.789993286133,52.3809523809524,"CARDENAL JUAN FRANCISCO FRESNO LARRAIN",-33.62041493,-70.60580649,13201,"PUENTE ALTO","GRATUITO"
"830",25525,239.177087148031,256.575004577637,205.258331934611,189.530006408691,28.5714285714286,"COLEGIO PARTICULAR EL ALBA DE MACUL",-33.48231055,-70.59866793,13118,"MACUL","$1.000 A $10.000"
"831",25526,266.311320466815,277.130004882812,246.404036404794,244.190002441406,33.3333333333333,"ESCUELA PART.  CURACAVI COLLEGE",-33.40532085,-71.1269759,13503,"CURACAVÍ","GRATUITO"
"832",25540,263.613729056665,265.089996337891,269.002499171666,272.630004882812,50,"COLEGIO MONTE OLIVO DE PUENTE ALTO",-33.61752945,-70.61349782,13201,"PUENTE ALTO","GRATUITO"
"833",25541,336.306411351913,332.450012207031,299.433845715645,302.299987792969,70.7317073170732,"COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD",-33.4357997,-70.61905036,13123,"PROVIDENCIA","GRATUITO"
"834",25542,239.402353802849,230.960006713867,222.740878597721,222.639999389648,52.212389380531,"COLEGIO SANTA BARBARA H.S.",-33.36935125,-70.72428891,13125,"QUILICURA","GRATUITO"
"835",25543,206.194544011896,213.899993896484,182.447001647949,184.175003051758,34.7826086956522,"COLEGIO POLIV. SAN CRISTOBAL APOSTOL",-33.56217887,-70.79226818,13604,"PADRE HURTADO","GRATUITO"
"836",25550,266.566817977212,271.914993286133,234.852439694288,237.025001525879,54.2056074766355,"ESC. BASICA PART. BOSTON COLLEGE LA FARFANA",-33.49048137,-70.76841575,13119,"MAIPÚ","$1.000 A $10.000"
"837",25556,223.082499610053,215.764999389648,226.881111568875,226.36499786377,58.1818181818182,"COLEGIO SOCHIDES",-33.61690322,-70.60837835,13201,"PUENTE ALTO","GRATUITO"
"838",25557,268.410000071806,275.639999389648,283.261427525112,284.179992675781,51.3513513513513,"ESC BASICA PART EMILIA GONZALEZ ESPINOZA",-33.56998735,-70.70074144,13401,"SAN BERNARDO","GRATUITO"
"839",25558,330.469030564831,330.964996337891,295.059508777056,298.239990234375,59.375,"COLEGIO PARTICULAR ALTAZOR",-33.60082178,-70.58110111,13201,"PUENTE ALTO","$1.000 A $10.000"
"840",25562,285.884737516704,287.540008544922,248.030877096611,245.210006713867,48.75,"ESC BASICA PART SAN JOSE DE LA FAMILIA",-33.5618844,-70.63087038,13112,"LA PINTANA","GRATUITO"
"841",25571,258.864800415039,265.270004272461,218.366800537109,214.979995727539,40,"COLEGIO PARTICULAR SAN JOSE DE PUENTE ALTO",-33.60197976,-70.56673548,13201,"PUENTE ALTO","GRATUITO"
"842",25577,296.464167700873,311.970001220703,264.321577373304,273.744995117188,63.1578947368421,"COLEGIO PART. FAMILIA DE NAZARETH",-33.54705432,-70.60114276,13110,"LA FLORIDA","GRATUITO"
"843",25580,258.520793369838,258.940002441406,263.68046076848,271.829986572266,49.2753623188406,"COLEGIO PARTICULAR MIRADOR",-33.59235196,-70.5582013,13201,"PUENTE ALTO","GRATUITO"
"844",25589,269.809408748851,265.489990234375,270.71257106236,268.440002441406,47.8260869565217,"COLEGIO JESUS SERVIDOR",-33.47388039,-70.57697679,13122,"PEÑALOLÉN","GRATUITO"
"845",25591,231.284405963256,237.059997558594,233.803969263431,228.740005493164,47.5409836065574,"LICEO TECNICO PROFESIONAL DE BUIN",-33.72136125,-70.74048198,13402,"BUIN","$1.000 A $10.000"
"846",25592,197.976924015925,186.240005493164,204.830623626709,201.154998779297,48.5714285714286,"INSTITUTO SAN MIGUEL",-33.20854943,-70.67290438,13301,"COLINA","GRATUITO"
"847",25599,225.298728388006,234.190002441406,212.411319660691,207.380004882812,51.4705882352941,"COLEGIO PART. SAN PEDRO DE QUILICURA",-33.3585971,-70.73988447,13125,"QUILICURA","GRATUITO"
"848",25602,336.184999738421,336.794998168945,298.359259146231,299.480010986328,37.9310344827586,"ESC. PART. PABLO APOSTOL DE BUIN",-33.72909569,-70.74678237,13402,"BUIN","MAS DE $100.000"
"849",25611,292.941766177907,300.809997558594,270.082145690918,278.720001220703,57.1428571428571,"ESCUELA BASICA N°1889 BARRIE MONTESSORI Nº 2",-33.469692,-70.523842,13122,"PEÑALOLÉN","MAS DE $100.000"
"850",25613,308.72348980571,315.489990234375,278.393871430428,279.199996948242,49.4252873563218,"COLEGIO PEDRO APOSTOL",-33.62504156,-70.59226698,13201,"PUENTE ALTO","GRATUITO"
"851",25615,210.963332282172,193.210006713867,237.407502174377,244.36499786377,40.625,"COLEGIO POLIVALENTE SAINT PETER COLLEGE",-33.62683907,-70.6086755,13201,"PUENTE ALTO","GRATUITO"
"852",25625,314.518181540749,317.830001831055,267.586522641389,251.429992675781,57.6923076923077,"COLEGIO PART. SWEDENBORG COLLEGE",-33.49246269,-70.5827351,13118,"MACUL","$1.000 A $10.000"
"853",25630,196.24100189209,195.974998474121,209.712998962402,211.125,59.0909090909091,"LICEO POLIV. SAN JOSE DE LO BARNECHEA",-33.36128573,-70.50324659,13115,"LO BARNECHEA","GRATUITO"
"854",25640,316.817141578311,322.695007324219,305.080713907878,310.679992675781,37.2093023255814,"COLEGIO  MANQUECURA PUENTE ALTO",-33.561674,-70.54211,13201,"PUENTE ALTO","MAS DE $100.000"
"855",25644,249.285743551051,247.520004272461,233.984483390019,233.649993896484,47.8260869565217,"COLEGIO PART. NEW LITTLE COLLEGE",-33.53410216,-70.59089304,13110,"LA FLORIDA","$1.000 A $10.000"
"856",25645,297.918436062117,299.5,261.462318788092,262.639999389648,68.1933842239186,"COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL",-33.55222925,-70.6747734,13105,"EL BOSQUE","$1.000 A $10.000"
"857",25650,338.021805233426,339.760009765625,298.970294391408,300.779998779297,53.125,"COLEGIO AMERICAN BRITISH COLLEGE",-33.522063,-70.56759,13110,"LA FLORIDA","MAS DE $100.000"
"858",25654,358.376895406972,361.130004882812,300.567562103271,305.915008544922,37.2972972972973,"COLEGIO EVEREST",-33.334301,-70.55418,13115,"LO BARNECHEA","MAS DE $100.000"
"859",25655,274.427405463325,280.929992675781,267.071478384512,268.119995117188,47.3684210526316,"COLEGIO SANTO TOMAS DE AQUINO",-33.57584335,-70.69199565,13105,"EL BOSQUE","GRATUITO"
"860",25666,268.797500186496,277,239.062499523163,244.470001220703,40,"COLEGIO  INSTITUTO PASCAL",-33.440622,-70.62819,13123,"PROVIDENCIA","MAS DE $100.000"
"861",25669,337.289767597997,342.549987792969,269.270667860243,260.130004882812,48.0769230769231,"COLEGIO HIGHLANDS",-33.218592,-70.66314,13301,"COLINA","MAS DE $100.000"
"862",25671,192.082857404436,182.570007324219,219.167498779297,223.269996643066,45.1612903225806,"COLEGIO SAN MARTIN DE PORRES DE LA PINTANA",-33.62469711,-70.63191481,13112,"LA PINTANA","GRATUITO"
"863",25675,347.658824584063,354.184997558594,297.292497747085,300.769989013672,61.6438356164384,"COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL",-33.49819333,-70.65727164,13130,"SAN MIGUEL","MAS DE $100.000"
"864",25676,317.230954124814,319.109985351562,281.259062051773,282.809997558594,61.038961038961,"COLEGIO POLIVALENTE ELISA VALDES",-33.62743116,-70.62364674,13201,"PUENTE ALTO","GRATUITO"
"865",25681,254.214642660958,258.380004882812,220.758147628219,214.539993286133,34.375,"COLEGIO OXFORD",-33.50560106,-70.76289159,13119,"MAIPÚ","$1.000 A $10.000"
"866",25692,295.492727106268,294.289993286133,298.655912919478,293.320007324219,50,"COLEGIO PART. MANSO DE VELASCO MELIPILLA",-33.68020226,-71.18863369,13501,"MELIPILLA","$1.000 A $10.000"
"867",25693,299.139999915814,298.029998779297,272.343332361292,276.329986572266,64.5161290322581,"COLEGIO MADRE DE LA DIVINA PROVIDENC",-33.48231927,-70.59805219,13118,"MACUL","GRATUITO"
"868",25695,305.282832336426,311.154998779297,273.20899887085,277.129989624023,61.4285714285714,"COLEGIO DE LA INMACULADA CONCEPCIÓN",-33.59036394,-70.70582816,13401,"SAN BERNARDO","$1.000 A $10.000"
"869",25700,251.849464688982,252.584999084473,219.827016997756,220.690002441406,58.3333333333333,"COLEGIO LOS ALPES MAIPU",-33.5651804,-70.78133492,13119,"MAIPÚ","$1.000 A $10.000"
"870",25703,340.410447305708,346.279998779297,292.201061826764,291.639999389648,46.5753424657534,"COLEGIO PART. ALCANTARA DE LA FLORIDA",-33.51026253,-70.61004062,13110,"LA FLORIDA","$1.000 A $10.000"
"871",25704,320.310870294986,324.459991455078,306.551335042318,311.5,55.6962025316456,"COLEGIO PART. ALCANTARA DE LA CORDILLERA",-33.52247491,-70.58597197,13110,"LA FLORIDA","$1.000 A $10.000"
"872",25709,279.788354994375,284.890014648438,266.706621943293,270.934997558594,47.9166666666667,"LINCOLN COLLEGE LA FLORIDA",-33.54393817,-70.56948472,13110,"LA FLORIDA","GRATUITO"
"873",25711,231.906471701229,223.215003967285,230.01200125558,226.860000610352,55,"ESC. BASICA MUNICIPAL PAULA JARAQUEMADA ALQUI",-33.81008487,-70.73441375,13404,"PAINE","GRATUITO"
"874",25712,227.443332248264,222.61499786377,197.032777574327,196.470001220703,54.2857142857143,"COLEGIO PART. ANDARES DE LA FLORIDA",-33.52308161,-70.58408239,13110,"LA FLORIDA","GRATUITO"
"875",25713,328.555000998757,325.149993896484,302.484544233842,297.095001220703,100,"COLEGIO PART. MANANTIAL DE LA FLORIDA",-33.52106046,-70.5592029,13110,"LA FLORIDA","$1.000 A $10.000"
"876",25714,247.199756157107,246.600006103516,227.71925163269,215.629997253418,54.5454545454545,"COLEGIO PART. INSTITUTO CORINTIO",-33.59744905,-70.71413845,13401,"SAN BERNARDO","$1.000 A $10.000"
"877",25716,292.351710068552,302.56999206543,252.153247189212,249.589996337891,50.5050505050505,"COLEGIO PART. NEW HEINRICH HIGH SCHOOL",-33.46784782,-70.59862765,13120,"ÑUÑOA","$1.000 A $10.000"
"878",25717,321.863363726386,329.080001831055,301.444201814026,305.260009765625,45.6,"COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN",-33.47687168,-70.53992444,13122,"PEÑALOLÉN","$1.000 A $10.000"
"879",25718,223.170417149862,229.175003051758,193.949998855591,190.095001220703,25,"COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG",-33.50634506,-70.65462954,13130,"SAN MIGUEL","$1.000 A $10.000"
"880",25722,345.630180358887,347.979995727539,285.094209905256,290.570007324219,59.375,"COLEGIO PART. PATRONA SENORA DE LOURDES",-33.52039535,-70.56913183,13110,"LA FLORIDA","GRATUITO"
"881",25724,335.554790178935,336.139999389648,292.256860471239,297.619995117188,53.7037037037037,"COLEGIO PARTICULAR ANTILHUE",-33.52449974,-70.58378491,13110,"LA FLORIDA","MAS DE $100.000"
"882",25725,314.293470110212,313.679992675781,293.50304313328,288.720001220703,67.2131147540984,"ESCUELA PART. NAHUEL",-33.80245062,-70.71394222,13404,"PAINE","$1.000 A $10.000"
"883",25727,320.367187817891,325.044998168945,272.794387505979,279.440002441406,0,"LICEO PART. SALESIANO MANUEL ARRIARAN BARROS",-33.53056565,-70.66225954,13109,"LA CISTERNA","$1.000 A $10.000"
"884",25737,231.786457538605,239.479995727539,246.779783165973,256.93000793457,46.4285714285714,"COLEGIO PART. ACROPOLIS",-33.5887079,-70.56735088,13201,"PUENTE ALTO","GRATUITO"
"885",25739,267.85309510004,269.395004272461,265.998068549416,265.380004882812,59.8039215686275,"COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU",-33.51284849,-70.76890982,13119,"MAIPÚ","$1.000 A $10.000"
"886",25749,348.185366269559,347.019989013672,293.40499975515,296.71501159668,50,"COLEGIO PART. ALICANTE DEL ROSAL",-33.49069933,-70.77983929,13119,"MAIPÚ","GRATUITO"
"887",25751,310.189744998247,306.835006713867,281.907836295463,287.345001220703,49.4252873563218,"COLEGIO LIAONA CORDILLERA",-33.5436023,-70.5865,13110,"LA FLORIDA","GRATUITO"
"888",25766,274.058830855729,277.645004272461,272.6515331014,274.220001220703,57.3863636363636,"LINCOLN COLLEGE SAN MARTIN",-33.52432341,-70.77775865,13119,"MAIPÚ","GRATUITO"
"889",25767,248.449130514394,257.649993896484,219.229997717816,211.899993896484,45.7142857142857,"COLEGIO SAN JORGE DE LAS CONDES",-33.41157773,-70.55218473,13114,"LAS CONDES","$1.000 A $10.000"
"890",25770,350.803060881946,353.65998840332,304.716048093186,309.940002441406,0,"LICEO NACIONAL DE MAIPU",-33.519165,-70.79245418,13119,"MAIPÚ","GRATUITO"
"891",25779,286.836184314846,287.399993896484,240.355000597365,244.685005187988,42.8571428571429,"COLEGIO POLIV. CARDENAL JOSE MARIA CARO",-33.56444442,-70.62513826,13112,"LA PINTANA","GRATUITO"
"892",25781,346.673232723968,345.829986572266,231.238431593951,227.680000305176,48.3333333333333,"COLEGIO POLIV.  ARZOBISPO CRESCENTE ERRAZURIZ",-33.57373561,-70.60597188,13201,"PUENTE ALTO","GRATUITO"
"893",25783,268.260829289754,257.19499206543,250.072085698446,260.660003662109,58.6206896551724,"COLEGIO POLIV. ARZOBISPO MANUEL VICUNA",-33.48720121,-70.63987727,13129,"SAN JOAQUÍN","GRATUITO"
"894",25785,232.9463085468,232.520004272461,215.438116764677,208.589996337891,57.8313253012048,"COLEGIO PART. ROYAL AMERICAN SCHOOL",-33.50292619,-70.76202055,13119,"MAIPÚ","GRATUITO"
"895",25790,225.217498991224,237.069999694824,228.36710638749,225.765007019043,67.4418604651163,"COLEGIO POLIV. DIEGO PORTALES DE MAIPU",-33.50972156,-70.79033443,13119,"MAIPÚ","GRATUITO"
"896",25795,232.606070291428,230.544998168945,238.583452678862,234.220001220703,60.4395604395604,"COLEGIO PARTICULAR BLUMENTHAL",-33.68726358,-70.97063465,13601,"TALAGANTE","GRATUITO"
"897",25798,220.839200744629,204.880004882812,202.874615009014,186.430000305176,44.7368421052632,"COLEGIO RELIGIOSO SANTA MARGARITA",-33.50547992,-70.64704376,13130,"SAN MIGUEL","GRATUITO"
"898",25804,303.420581374058,310.389999389648,264.878940537397,272.140014648438,55,"COLEGIO PART. ANTUPIREN",-33.47572099,-70.55512798,13122,"PEÑALOLÉN","$1.000 A $10.000"
"899",25824,289.960740379051,299.790008544922,262.022817692287,269.639999389648,43.0555555555556,"LICEO SERGIO SILVA BASCUNAN",-33.56434498,-70.64427002,13112,"LA PINTANA","GRATUITO"
"900",25825,336.069585800171,333.324996948242,300.222499847412,300.080001831055,50,"COLEGIO SAN MIGUEL ARCANGEL DE LAS CONDES",-33.388741,-70.53289,13114,"LAS CONDES","MAS DE $100.000"
"901",25829,327.033381287481,332.549987792969,282.983999851772,287.785003662109,44,"COLEGIO PART. SAN ADRIAN DE QUILICURA",-33.36128327,-70.73088382,13125,"QUILICURA","$1.000 A $10.000"
"902",25832,309.685198974609,319.570007324219,258.365770780123,270.360000610352,61.5384615384615,"COLEGIO PART. PAN AMERICAN COLLEGE SANTIAGO",-33.48776777,-70.65133032,13130,"SAN MIGUEL","MAS DE $100.000"
"903",25842,318.963959376017,322.449996948242,288.468443467882,302.730010986328,100,"COLEGIO DIVINA PASTORA",-33.54568692,-70.58866088,13110,"LA FLORIDA","MAS DE $100.000"
"904",25843,345.286605834961,361.654998779297,284.889296682257,294.380004882812,39.0625,"COLEGIO PART. SAGRADO CORAZON DE TALAGANTE",-33.65232888,-70.89579438,13601,"TALAGANTE","$1.000 A $10.000"
"905",25850,304.724466851417,313.829986572266,254.378603913063,256.459991455078,42.6229508196721,"COLEGIO DEL VALLE",-33.55239086,-70.78193489,13119,"MAIPÚ","$1.000 A $10.000"
"906",25852,324.188461010273,326.714996337891,280.622941858628,275.480010986328,71.4285714285714,"COLEGIO DIVINA PASTORA NUNOA",-33.45912748,-70.60557619,13120,"ÑUÑOA","MAS DE $100.000"
"907",25853,207.294663355901,203.644996643066,203.571512585151,199.710006713867,52.5083612040134,"COLEGIO POLIVALENTE NOVO HORIZONTE",-33.35796101,-70.72128708,13125,"QUILICURA","GRATUITO"
"908",25855,303.227113454934,304.679992675781,294.483107489509,299.830001831055,60.7361963190184,"LICEO BICENTENARIO CHACABUCO",-33.19548956,-70.68097963,13301,"COLINA","GRATUITO"
"909",25865,221.011666297913,214.79500579834,218.944210387113,212.520004272461,48.6486486486487,"SAN IGNACIO COLLEGE",-33.61661823,-70.70388548,13401,"SAN BERNARDO","GRATUITO"
"910",25882,261.393830319668,266.989990234375,246.35411789838,240.309997558594,52.5423728813559,"COLEGIO NOBEL GABRIELA MISTRAL",-33.60652263,-70.67359033,13401,"SAN BERNARDO","GRATUITO"
"911",25885,332.235263422916,331.149993896484,266.281184547826,274.200012207031,60.6741573033708,"COLEGIO INTERCULTURAL TREMEMN",-33.50125475,-70.76236532,13119,"MAIPÚ","GRATUITO"
"912",25894,308.767894142552,308.169998168945,303.354444715712,305.93000793457,54.5454545454545,"COLEGIO MANANTIAL DE SAN MIGUEL",-33.51093318,-70.66351589,13130,"SAN MIGUEL","GRATUITO"
"913",25895,301.923905849457,301.600006103516,271.783593893051,276,44,"COLEGIO SANTIAGO DE PUDAHUEL",-33.45642781,-70.75547931,13124,"PUDAHUEL","GRATUITO"
"914",25899,236.646778817904,243.710006713867,234.017300560361,232.320007324219,49.4505494505495,"LICEO JOSE ABELARDO NUÑEZ Nº 4",-33.37435705,-70.64123476,13107,"HUECHURABA","GRATUITO"
"915",25916,288.708478844684,284.730010986328,251.302499008179,253.169998168945,52.7272727272727,"ESCUELA BAS. SAN SEBASTIAN DE COLINA",-33.20407949,-70.67895685,13301,"COLINA","GRATUITO"
"916",25919,287.057813167572,295.93000793457,268.935760035659,269.339996337891,47.2222222222222,"ESCUELA BASICA NEHUEN",-33.66081641,-70.92356487,13601,"TALAGANTE","GRATUITO"
"917",25921,256.469993591309,256.244995117188,227.980000813802,214.220001220703,39.1891891891892,"COLEGIO CENTRO EDUCACIONAL ROUSSEAU",-33.48617818,-70.76297223,13119,"MAIPÚ","GRATUITO"
"918",25922,264.492902201991,275.264999389648,236.120303067294,232.355003356934,42.8571428571429,"COLEGIO TERRA AUSTRALIS",-33.43240068,-70.77229196,13124,"PUDAHUEL","$1.000 A $10.000"
"919",25926,242.806571306501,246.369995117188,230.578349733816,224.820007324219,59.8484848484849,"COLEGIO POLIV. JERUSALEN DE LAMPA",-33.28161332,-70.87669963,13302,"LAMPA","GRATUITO"
"920",25929,266.125068562826,270.160003662109,255.410548379976,254.690002441406,50,"COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA",-33.3661808,-70.74398967,13125,"QUILICURA","GRATUITO"
"921",25936,234.794762021019,234.070007324219,235.171108669705,226.900001525879,50,"COLEGIO NUEVO HORIZONTE DE PUENTE ALTO",-33.59467654,-70.60137751,13201,"PUENTE ALTO","GRATUITO"
"922",25944,287.503498840332,288.184997558594,254.321501922607,268.139999389648,33.3333333333333,"ESCUELA PART. PARTHENON COLLEGE",-33.61007142,-70.86609189,13605,"PEÑAFLOR","GRATUITO"
"923",25950,220.415001424154,214.970001220703,238.016859654018,244.580001831055,46.6666666666667,"COLEGIO SEMPER ALTIUS",-33.51729269,-70.55430859,13110,"LA FLORIDA","GRATUITO"
"924",25954,209.862142290388,201.119995117188,236.082672119141,230.380004882812,48,"ESC. BAS. Y ESP. NTRA. SRA. DE LAS NIEVES",-33.64243455,-70.73421338,13401,"SAN BERNARDO","GRATUITO"
"925",25960,195.594650978266,194.789993286133,193.942083040873,188.470001220703,43.5294117647059,"CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BER",-33.60390082,-70.68000637,13401,"SAN BERNARDO","GRATUITO"
"926",25961,335.516448404187,338.380004882812,290.783551082433,298.579986572266,52.7131782945737,"COLEGIO PALMARES",-33.35725614,-70.73737333,13125,"QUILICURA","$1.000 A $10.000"
"927",25969,311.955754110258,321.455001831055,266.777553211559,269.769989013672,55.8011049723757,"COLEGIO TERCER MILENIO",-33.35556417,-70.73925187,13125,"QUILICURA","$1.000 A $10.000"
"928",25984,232.894584655762,242.25,256.206249237061,263.150009155273,26.9230769230769,"COLEGIO DREYSE BELSER",-33.59987247,-70.88204936,13605,"PEÑAFLOR","GRATUITO"
"929",25988,272.270200653076,276.580001831055,240.17411699482,236.879997253418,56.140350877193,"COLEGIO JUAN LUIS UNDURRAGA ANINAT",-33.364773,-70.75768972,13125,"QUILICURA","GRATUITO"
"930",25995,216.848520466979,221.354995727539,215.40930642022,210.315002441406,38.1818181818182,"CENTRO POLITEC. CARLOS CONDELL DE LA CISTERNA",-33.5435744,-70.66104028,13109,"LA CISTERNA","GRATUITO"
